,name,brand,momo,shopee
88967,愛康超透氣衛生棉超透氣衛生棉網路爆紅衛生棉護墊日用衛生棉夜用衛生棉加長超長衛生棉歐文購物,Other,None,icon 愛康
89029,magickeyboardwithnumerickeypadtwe,Other,None,
89048,番薯先生韓國人氣maxim麥心原味摩卡減糖白金低卡白金咖啡黃金咖啡即溶咖啡孔劉,Other,None,
89073,外送費20220209baryh4i9,Other,None,
89095,日本肯特風味晶球涼菸1毫克英美,Other,None,
89134,摩爾香煙藍08mg包,Other,None,
89135,playboy60支100天絲四件式兩用被床包組裸睡系列素色提瑞斯森綠加大,Other,None,
89159,koriahc最新黑金眼霜最新第十一代眼霜防偽標籤綠管包裝全效多功能眼霜ach眼霜11代眼霜韓國,Other,None,AHC
89201,bartolini動物造型五色義大利麵250g,Other,None,Bartolini
89292,moolda拯救危肌控油蜜粉10g,Other,None,MOOLDA
89368,糖瓷校色珍珠蜜粉,Other,None,PAUL & JOE
89375,小淘氣廠商最新貨廠商直寄prokids透氣乾爽紙尿褲,Other,None,
89383,drmartenstbar單扣瑪莉珍鞋黑色r14852001uk5,Other,None,ATTENTION
89394,香檸蜜柚冷萃咖啡20220201k2wyymcm,Other,None,OKLAO SPECIALTY COFFEE 歐客佬精品咖啡農場
89420,ecmill陶瓷暖器,Other,None,AC 草影水族
89438,菲仕德挂壁式無葉風扇可搖頭可折疊風扇遙控電風扇,Other,None,
89446,達米先生二手機iphonei7i8xrxs1111pro公務機中古機備用機,Other,None,
89492,麗柏有機neobio強效保濕滋潤護手霜有機乳油木果玻尿酸50ml歐森osen,Other,None,
89555,grandmassecret老奶奶的秘密鞋用衣物用去漬噴霧衣物去皺免燙噴霧473ml洗鞋劑洗衣精,Other,None,GRANDMA'S Secret
89559,日本atrix高滲透護手霜80g蜂蜜柚子香,Other,None,Kao 花王
89571,旺旺生活sparkles超級sp健康無膠貓咪主食罐符合aafco70g罐低鈉低磷貓罐貓主食罐,Other,None,
89586,黃色小鴨piyopiyoedi超純水超厚護膚柔濕巾量販特價組箱免運費,Other,None,PIYOPIYO 黃色小鴨
89615,愛康抗菌衛生棉日用型24cm8片,Other,None,icon 愛康
89691,德國百靈braunminim1000電鬍刀x聶永真限量設計禮盒,Other,None,BRAUN
89725,寶益他命b迷你膠囊90顆ex版,Other,None,SWANSON 斯旺森
89729,deltercoffeepress特樂壓多段萃取手壓咖啡機2021新款黑色,Other,None,Melitta
89733,barwa森呼吸液體皂500ml柔嫩米萃,Other,None,
89767,代收代付韓國median93強效護理牙膏120g強效淨白去垢口臭牙周護理dt,Other,None,MEDIAN
89769,oceanique歐斯恩全齡貓糧紐西蘭草飼羊16kg68kg,Other,None,LIVIN' WILD 野宴
89787,每朝s119生態型益生菌30入,Other,None,PetsTimes 毛孩時代
89821,keyway名廚a1長型保鮮盒,Other,None,KEYWAY 聯府
89871,什錦mix貓食銀魚,Other,None,FUSO Pets
89890,台灣現貨天天寄粉紅菲菲健美創研水果香味護手霜30g護手霜化妝品植物花香護手霜果香植物精華160239,Other,None,M'AYCREATE 健美創研
89905,沙龍級飛羚a1吹風機日本馬達六段調風1200w強風台灣製造dtstore0305019,Other,None,
89914,爽啤500ml罐500ml,Other,None,SmartShake
89937,frenchs烏斯特辣醬,Other,None,
89951,oatly咖啡師燕麥奶現貨供應植物奶素食可oat賣場另有愛之味純濃燕麥燕麥飲葡萄糖胺膠原蛋白,Other,None,
89957,歐巴歐尼英國皇家植物園kewgardens護手霜75ml,Other,None,L'OCCITANE 歐舒丹
89964,oliviamoc莫代爾棉床包枕套組四件式兩用被床包組美式枕套dr5000twins米x米白,Other,None,DESMOND 岱思夢
90057,德國康尼菲ih兼容角型304鴛鴦鍋32cm,Other,None,
90080,新篇章咖啡咖啡豆耶加雪菲225g,Other,None,BARISTA COFFEE 西雅圖極品咖啡
90081,日本bionista深海水感保濕潤膚露500ml無酒精潤澤保水提升亮度機能水保濕化妝水艾活選物,Other,None,
90105,clear淨女士頭皮護理香氛男士去屑洗髮乳1200g日式櫻花香冰爽薄荷止癢清爽控油,Other,None,CLEAR 淨
90142,jen素色單人單件床包藍色120200cm單人,Other,None,
90148,岱思夢雲絲絨薄被套鋪棉兩用被套超細纖維超取有出貨限制請參閱說明,Other,None,DESMOND 岱思夢
90159,dooog天然無穀犬糧5lb20lb海陸總匯田園鮮雞原野羊肉犬糧wang,Other,None,DOOOG
90185,台灣公司現貨a咖好物團碧歐斯洗面乳共7款煥白金萃玫瑰全效洗面乳保濕洗面乳控油洗面乳深層清潔,Other,None,Bio essence 碧歐斯
90361,klairs完美滋潤舒緩潤膚霜60ml80ml,Other,None,klairs
90392,pinkbypurebeauty絲絨緞面唇釉06紅絲絨蛋糕10,Other,None,
90482,baratzasette270定時間定量磨,Other,None,NIKE 耐吉
90569,寶益兒小兒維他命滴劑50ml維生素d3滴劑50ml禾坊藥局親子館,Other,None,
90587,ponti熱那亞風味青醬135g,Other,None,PONTI
90655,現貨showkorea韓國moolda拯救危肌清爽控油蜜粉美肌提亮清爽控油瑕疵救援改善暗沈四色齊全,Other,None,MOOLDA
90697,nyxstudiofinishingpowder專業棚拍蜜粉6g美國原廠型號sfp01,Other,None,Curel 珂潤
90737,suncut曬可皙高效防曬隔離凝露100g,Other,None,SUNCUT UV 曬可皙
90742,東京速購日本製heanspa黃金不鏽鋼滾珠五爪手部設計今井美樹推薦滿天社頭部按摩器頭皮穴道按摩,Other,None,
90769,drdeernovo持久眼線筆防水防暈大眼易上妝防水不暈染硬頭專櫃彩妝眼線類產品,Other,None,lilybyred
90784,蒂芬妮亞零油感透亮卸妝水300ml,Other,None,divinia 蒂芬妮亞
90797,蒂芬妮亞吟釀米保濕化妝水500ml,Other,None,divinia 蒂芬妮亞
90863,雲摩爾香菸紅,Other,None,
90867,現貨日本rohto樂敦lipthecolor保濕潤色護唇膏護唇膏spf26pa魔女美妝,Other,None,ROHTO 樂敦
90870,n012452656skechers男慢跑系列srrproresistance台灣獨賣款慢跑鞋999124bbkus9全黑,Other,None,
90935,噶瑪蘭gintonic琴通寧調酒320ml,Other,None,
90987,世界go韓國cp1cp1茶樹海鹽頭皮去角質調理洗髮乳250ml茶樹精油海鹽洗髮膏headspa,Other,None,
91007,田宮老司機tamiya四驅車18709baronvientofma底盤,Other,None,TAMIYA 田宮
91028,許慶良鮮乳瓶商品券101瓶,Other,None,
91062,chobani水果優格,Other,None,
91070,伴寶樂嬰兒紙尿褲自然風5號22片包1218kg,Other,None,Libero 麗貝樂
91079,colourfancier鏡面光感指甲油鐵鏽紅棕12mlch05,Other,None,the SAEM
91098,trulyhouse頂級羽絨保暖睡袋600g木乃伊睡袋羽絨睡袋登山露營淺藍,Other,None,QTACE
91173,代收代付韓國median93強效淨白去垢牙膏120g4款可選小三美日升級版,Other,None,Kao 花王
91183,畢凡娃分子釘溫和潔淨卸妝油,Other,None,TISS
91197,vic戀愛捲紙眉筆深棕,Other,None,
91275,jhtfunrun跑趣全能跑步機k1806jht官方運動旗艦館店買就送智能洗手機,Other,None,
91277,日芳珍饌淬魚精常溫版15包入超越滴雞精雙淬技術營養更好喝,Other,None,
91330,imakara日本熱銷可遙控溫熱多段按摩器,Other,None,
91336,cosnori2mm超防水眼線液筆06ghelpbuykr商城旗艦館,Other,None,Mistine
91344,噶瑪蘭highball威士忌蘇打調酒320ml,Other,None,
91350,n012608081nikeaswnkdfelementcrew女長袖上衣cu3278601s淡粉,Other,None,DiFF
91367,campingbar伸縮營柱高強度加厚6061鋁合金280cm210cm營柱露營前庭柱悠遊戶外,Other,None,Camping Bar
91378,本富地墊30x30cm日式和短絨巧拼台灣製現貨附發票sgs檢驗合格保暖短絨毯面加厚巧拼絨毛巧拼地毯墊,Other,None,
91419,生活家飾舒柔超彈力2人座印花沙發套六款可選沙發罩沙發座墊套全包椅套,Other,None,
91429,西班牙kemphor清新洗漱2in1牙膏75ml亮白漱口水,Other,None,Kemphor
91448,高仰三海苔醬,Other,None,高仰三
91454,日本片岡濾掛式咖啡匠咖啡過瀘式匠咖啡濃厚摩卡現貨90g,Other,None,片岡食品
91469,蝦皮代開電子發票moccona即溶咖啡中焙即溶咖啡一罐淨重400克全新商品現貨供應,Other,None,MOCCONA
91504,韓國大創無油光控油蜜粉貓咪黑盒5g,Other,None,DAISO 大創
91511,expedairmatullitem極輕量充氣睡墊附minipump幫浦76958,Other,None,
91519,lepichet淨澈賦活牡丹胭紅洗髮精500ml,Other,None,Le Pichet
91580,少年狼啤酒330cc罐,Other,None,
91585,日本kracie葵緹亞lamellance高保濕沐浴露480ml女人我最大推薦沐浴乳補充包換季保濕用,Other,None,
91612,基礎4件組美國nutribullet600w高效營養果汁機曙光金,Other,None,nutribullet
91628,q樂多立體潔牙骨羊肉風味50g,Other,None,
91640,沒有牛燕麥奶經典原味300ml,Other,None,7-ELEVEN
91666,台灣現貨天天寄枕邊玩物durex杜蕾斯保險套超薄勁潤飆風活力激情凸點螺紋air雙悅愛潮130079,Other,None,durex 杜蕾斯
91714,貝兒居家寢飾生活館60支100天絲四件式兩用被床包組裸睡系列愛洛花園特大,Other,None,幸運草寢飾
91724,香水花園香水沐浴乳1000ml3款可選小蒼蘭藍風鈴粉紅甜心蝦皮團購,Other,None,香水花園
91725,igota愛購它高優質低噪音防潑水鍵盤靜音鍵盤文書鍵盤靜音鍵盤鍵盤gforce台灣經銷,Other,None,i-gota 愛購它
91746,solone愛麗絲眼線膠筆01黑色髮帶,Other,None,solone
91756,solone專屬訂製指甲油沙漠s系列大地黃土色系共12色佳瑪拉拉隊女神貴貴推薦,Other,None,solone
91768,北緯23度tpu床北緯23度tpu3d床墊分期零利率100台灣製,Other,None,23N innovation 台灣北緯二十三度
91820,barwa親膚液體皂500ml淨化保護,Other,None,
91830,0390207汪限1jd佐登茶樹k痘精華8ml2pcs2盒即期2022425詳細內容如商品描述,Other,None,
91898,沒有牛燕麥奶膳食,Other,None,7-ELEVEN
91914,實31大芳花生辣醬,Other,None,DukeGuan 關公
91940,solone指甲油s06夕顏13ml,Other,None,
92197,tumaz月熊健身nbr高密度瑜珈運動墊10mm高雅素灰,Other,None,
92198,韓國coreana高麗雅娜精華安瓶護手霜50ml,Other,None,Coreana
92208,paraquekiehls契爾氏集高效清爽uv防護乳礦物水感型50mlspf50pa,Other,None,Kiehl's 契爾氏
92209,arwin雅聞biochem倍優q10玻尿酸薰衣草玫瑰永久花精油護唇膏42g,Other,None,BIOCHEM 倍優
92235,唯潔六角長條型潔牙骨超值包148ozxs,Other,None,御天犬
92239,天然植物萃取精油香氛精油茶樹薰衣草玫瑰茉莉檸檬草精油10ml14種任選,Other,None,
92303,沒有牛燕麥奶膳纖1l,Other,None,
92357,huggies好奇皇家御用尊爵聖獸媽祖平安包過年龍紋麒麟褲x3,Other,None,
92445,橫綱yokozuna316不鏽鋼保溫活力杯現貨350600800ml大容量保溫杯止滑杯底保溫瓶,Other,None,YOKOZUNA
92448,eclenovom70tpc,Other,None,
92556,uhg馬卡龍無線鍵盤滑鼠組黑色,Other,None,HONG JIN 宏晉
92592,ipadsmartkeyboardfolio11twe,Other,None,
92609,bebeen超柔抗菌純水濕紙巾100抽包粉色x10包,Other,None,HUGGIES 好奇
92610,台灣總代理日本ito濃密泡沫洗面乳日本製120g天然花香柔潤肌膚3效合一現貨供應,Other,None,ITO
92642,海霸王甲天下魚餃12粒包90g45g,Other,None,
92654,合同酒造福井梅子風味名地雞尾酒350ml,Other,None,
92657,miraclefun筋鬆筋膜槍按摩器,Other,None,MI 小米
92729,永新牌3人份不鏽鋼多功能電鍋qq3s,Other,None,永新
92814,台灣現貨賠錢賣賺評價指尖陀螺handspinner螺旋指間torqbarbrassedc爆款鋁合金,Other,None,
92827,瑞典oatly巧克力燕麥奶箱購6入組1l6,Other,None,
92909,三友蔓越莓乳酸菌錠40錠,Other,None,三友
92962,729104爽啤罐裝330ml6,Other,None,
92993,arwin雅聞biochem倍優精油20ml薰衣草精油茶樹精油洋甘菊佛手柑尤加利天竺葵馬鞭草甜橙,Other,None,BIOCHEM 倍優
92995,禮蘭蛋蜜洗面乳滋潤120g禮蘭蛋蜜乳,Other,None,DEARLAND 禮蘭
92997,岱思夢奧地利純天絲鋪棉兩用被套冬夏兩用tencel超取有出貨限制請參閱說明t1,Other,None,DESMOND 岱思夢
93005,憶馨kcdogediblechew蔬菜潔牙骨螺旋六角葉綠素起司雞肉磨牙棒寵物潔牙骨,Other,None,K.C.DOG
93023,cj韓式辣椒醬濃厚,Other,None,
93037,韓國median86麥迪安去牙垢牙膏120g皮諾丘劇中使用牙膏,Other,None,MEDIAN
93048,eucerin伊思妮寶寶舒緩保濕乳霜5oz141g燕麥無香乾性異敏彤彤小舖,Other,None,
93058,日本kintotogo外出隨行保溫杯240ml360ml共6色屋外生活,Other,None,FUJI GRACE
93152,ndrav聖岡科技skb5日式細口手沖快煮壺,Other,None,
93157,日本肯特香菸6號23支,Other,None,
93162,代收代付床包兩用被組雙人加大芯悅香鈴含兩件枕套60支天絲戀家小舖台灣製aau31,Other,None,
93197,日本inomata1844角型保鮮盒,Other,None,
93208,龍門淨水ro純水機加裝過濾系統淨水器孟宗竹炭鹼性水遠紅外線四合一多礦後置濾心m711,Other,None,
93247,119224402b09三星watch4classicr89046mm幻影黑,Other,None,SAMSUNG 三星
93346,韓國median93牙膏4款現貨付發票蝦皮代開,Other,None,MEDIAN
93369,澳洲simpleliving特大300織台灣製純棉被套櫻花粉,Other,None,Maatila
93372,hoppi純水嬰兒濕紙巾箱購80抽12包媽媽愛用嬰兒手口濕巾抽取式加厚純水柔濕巾99純edi水台灣現貨,Other,None,
93383,miffyxmipow米菲104鍵全尺寸鍵盤滑鼠套裝組mpc006,Other,None,kt.net 廣鐸
93391,三矢特濃綜合萊姆蘇打pet500,Other,None,
93410,815668四川天府牌豆瓣醬275g,Other,None,明德食品
93412,didohome簡約灰系膠底軟式珪藻土衛浴吸水地墊hm089,Other,None,
93421,現貨德爾瑪四合一電動除螨刷塵螨刷塵蟎機適配德爾瑪vc20vc20plustw手持無線吸塵器除螨刷,Other,None,
93442,ncaa薄長袖杜克duke71555006男裝女裝街頭冬天發熱衣長t美國大學聯盟,Other,None,NCAA
93453,durex杜蕾斯保險套12入盒薄型活力型激情型凸點型螺紋型多款任選衛生套現貨蝦皮直送,Other,None,durex 杜蕾斯
93531,多格漫犬用hello角切野菜起司塊100g,Other,None,DoggyMan
93570,歐洲barwa奢華spa雪松香氛皂190g,Other,None,
93574,新雲摩爾xs1毫克20支,Other,None,
93592,petalfresh綠茶亮采洗髮精16oz,Other,None,Petal Fresh
93609,n011474910泰國reunrom麗妍泰精油護手霜蜜柑護手霜,Other,None,REUN ROM 麗妍泰
93618,campingbar原木延伸桌板悠遊戶外原木延伸桌板,Other,None,Camping Bar
93665,外送費20220207baryn5b9,Other,None,
93697,韓貨王韓國lohbslemona膠原蛋白粉韓素希夫妻的世界粉色升級版全新加強版膠原蛋白粉,Other,None,LEMONA
93715,gy921心機眉粉粉芯,Other,None,
93753,barwa奢華spa超滋養后乳液200ml玫瑰,Other,None,
93777,聖寶cacaobarry可可巴芮小脆片250g包分裝包,Other,None,CACAO BARRY
93790,維維樂益長照dds1plus益生菌單包1g期限2023330包以上才有盒子,Other,None,維維樂
93800,眼膜prretirealvita維他命眼膜30片韓國黑眼圈提亮保濕補水0017536,Other,None,Prreti
93885,irmak150億ex專利保衛益生菌,Other,None,EPSON 愛普生
93975,mammut長毛象qdlogoprintlongsleevetshirtafw快乾logo長袖t恤黑色prt1女款101601040,Other,None,MAMMUT
93985,韓國median93強效淨白去垢牙膏120g抗菌淨白口臭牙周韓劇皮諾丘朴信惠86改版阿志小舖,Other,None,MEDIAN
94005,出清日本fulex富力士skyn柔潤型衛生套10入裝盒,Other,None,
94007,峰味萃晶球工藝香菸7毫克,Other,None,
94023,yunmi觸屏款迷你筋膜槍按摩槍usb運動肌肉放鬆,Other,None,kolin 歌林
94093,綠鋒薄荷香菸,Other,None,
94098,伊芮小姐羅馬洋甘菊舒敏補水面膜5入,Other,None,irra 伊芮
94099,1372143170新峰味萃晶球工藝香菸7亳克,Other,None,
94112,canmake眼影飾底乳2021冬全新上市官方直營美滿堂beautyfull,Other,None,CANMAKE
94114,愛愛雲端現貨金犀超薄型衛生套家庭計劃大容量保險套144片裝a200103,Other,None,unidus
94119,聖祖食品上古厝系列醬天下麻辣醬私房醬油蔥醬蒜蓉辣豆瓣醬素食豆瓣醬純素高粱豆腐乳,Other,None,
94173,lonepine加大款全開式保暖睡袋防水極地pro睡袋冬季保暖露營兩色任選,Other,None,
94201,易油網barsleak動力方向盤止漏油精1630wurth參考,Other,None,
94209,愛康抗菌衛生棉24cm日用型8片任2件5折,Other,None,icon 愛康
94259,石墨烯入門全配組looca石墨烯遠紅外線乳膠m型護框獨立筒床墊雙人5尺醫護級石墨烯被醫護級石墨烯枕套x2棉枕x2東森網路購物爆款網,Other,None,
94262,美國gsi輕量單手提環不鏽鋼保溫瓶05l,Other,None,GSI 郡氏
94297,drrin304不鏽鋼保鮮盒350ml14x10x54cmes0045,Other,None,Tefal 特福
94309,teethlab齒達人速效抑味凝膠牙膏60g下單即贈高效美白牙膏7g即期品特價,Other,None,Teeth Lab 齒達人
94431,大丸子現貨義大利原裝進口marvis牙膏85ml頂級經典牙膏牙膏界中的愛馬仕義大利牙膏正品七款可選,Other,None,MARVIS
94440,歐洲barwa奢華spa黑蘭花香氛皂190g,Other,None,
94453,美國oxopop20按壓收納保鮮盒小正方正方大正方細長方各種尺寸任選收納神器,Other,None,NAKAYA
94515,shaki夏奇acg大濕仿手指撥動按摩器,Other,None,
94528,413563原始人輕便烤肉架,Other,None,
94539,blenderbottle不鏽鋼搖搖杯strada保溫杯mars鋼杯漫威710ml24oz保冰24h,Other,None,BlenderBottle
94578,舞味本舖韓國cj辣椒醬包菜醬大醬韓式味噌醬韓式料理必備,Other,None,CJ CHEILJEDANG
94602,沒有牛燕麥奶膳食纖維配方300ml,Other,None,OATLY 歐特力
94607,151157157傳奇超炫耀n5唇膏,Other,None,瑞蘭國際
94634,蒂芬妮亞極簡淨白潔顏皂霜100g,Other,None,divinia 蒂芬妮亞
94648,ok萊爾富免運雲端發票長庚生技螯合礦物維他命c口含錠60粒裝維他命c素食口含錠俏大叔美妝保健旗艦,Other,None,CHANG GUNG BIOTECHNOLOGY 長庚生物科技
94666,代收代付韓國無瓊花抗菌洗衣皂女性內衣褲去污皂衣襪去污皂抹布去油汙皂漂白皂小三美日,Other,None,
94680,9點換購芮可貓罐85g,Other,None,SEEDS 惜時
94782,家樂氏陽光樂活大燕麥片超值二入組愛買,Other,None,QUAKER 桂格
94818,colourfancier砂礫指甲油月岩泥灰12ml,Other,None,
94857,加ashiya賽馬臍帶白晳無瑕精華5ml,Other,None,ASHIYA
94968,median93強效淨白去垢牙膏白淨白120g,Other,None,Crest
95050,合同酒造名地雞尾酒350ml靜岡綠茶,Other,None,
95081,zottis德國優格115g杯48入,Other,None,
95166,mish摩洛哥堅果沁衡舒爽洗髮精500ml,Other,None,mish 蜜絮
95260,swisscc美西西美片100錠入維他命c瑞昌藥局010740,Other,None,WINSTON 溫士頓
95266,麗得姿珍珠光撫紋逆齡面膜5入,Other,None,LEADERS
95276,伊芮潤白藍銅胜太乳液100ml,Other,None,irra 伊芮
95336,現貨韓國median93強效淨白去垢牙膏120g抗菌淨白口臭牙周韓劇皮諾丘朴信惠雷老闆,Other,None,MEDIAN
95350,好奇裸感紙尿褲m號3片裝甜蜜家族,Other,None,HUGGIES 好奇
