,name,momo,shopee,human,new_brands
89680,9789861797038不生病的生活真好寫給你的健康長壽寶典,大田,0,0,大田
89691,德國百靈braunminim1000電鬍刀x聶永真限量設計禮盒,0,BRAUN,0,BRAUN
89695,18nino81奢華莫代爾共緞100純棉緹花床包被套組雙人加大多款任選均一價型錄,18NINO81,0,0,18NINO81
89699,lauramercier蘿拉蜜思煥顏透明蜜粉29g,LAURA MERCIER 蘿拉蜜思,0,0,LAURA MERCIER 蘿拉蜜思
89704,woky沃廚sweet彈蓋不鏽鋼保溫瓶500ml2色可選,WOKY 沃廚,0,0,WOKY 沃廚
89725,寶益他命b迷你膠囊90顆ex版,0,Lovita 愛維他,0,Lovita 愛維他
89726,奧利多fiberin氣泡飲,金車/伯朗,0,0,金車/伯朗
89729,deltercoffeepress特樂壓多段萃取手壓咖啡機2021新款黑色,0,TELEFUNKEN 德律風根,0,TELEFUNKEN 德律風根
89733,barwa森呼吸液體皂500ml柔嫩米萃,0,0,barwa,barwa
89737,cjbibigo豆瓣醬,民生,0,0,民生
89738,頂豐toppik即期品纖維眉彩套裝組黑棕淺棕淡棕3色可選效期至20220930,Toppik 頂豐,0,0,Toppik 頂豐
89739,cindora馨朵拉寶貝洗洗睡益菌沐浴乳嬰幼兒寶寶沐浴露沐浴乳益膚,Cindora 馨朵拉,0,0,Cindora 馨朵拉
89744,妙而舒瞬吸舒爽紙尿褲xl箱購44片x4包,妙而舒,0,0,妙而舒
89760,4711908990343中衛w博拭酒精濕紙巾1盒入30片盒,CSD 中衛,0,0,CSD 中衛
89766,skii青春活膚肌因power組買肌活能量活膚霜100g送超肌因套裝,SK-II,0,0,SK-II
89767,代收代付韓國median93強效護理牙膏120g強效淨白去垢口臭牙周護理dt,0,Lab52 齒妍堂,0,Lab52 齒妍堂
89769,oceanique歐斯恩全齡貓糧紐西蘭草飼羊16kg68kg,0,ZEAL,0,ZEAL
89770,蠟筆小新tencel天絲床包組任選台灣製norns正版授權寢具床包枕套吸濕排汗,Like a Cork,0,0,Like a Cork
89780,ahua阿華有事嗎barbapapa泡泡先生電繡圖案中筒襪r0006mit台灣製造正版授權,AHUA 阿華有事嗎,0,0,AHUA 阿華有事嗎
89787,每朝s119生態型益生菌30入,0,京熙國際,0,京熙國際
89805,杜蕾斯輕薄幻隱衛生套,Durex 杜蕾斯,0,0,Durex 杜蕾斯
89810,evita艾薇塔玫瑰泡沫潔顏慕斯3入組洗面乳,EVITA 艾薇塔,0,0,EVITA 艾薇塔
89821,keyway名廚a1長型保鮮盒,0,KEYWAY 聯府,0,KEYWAY 聯府
89839,白蘭強效潔淨超濃縮洗衣球270g27顆袋裝x7,白蘭,0,0,白蘭
89849,perixx德國佩銳無線人體工學垂直滑鼠perimice713n,Logitech 羅技,0,0,Logitech 羅技
89854,清境純水600mlx24入,清境,0,0,清境
89871,什錦mix貓食銀魚,0,FWUSOW INDUSTRY 福壽實業,0,FWUSOW INDUSTRY 福壽實業
89873,luftrum瑞際可攜式智能空氣清淨機c401a瑞典藍,LUFTRUM 瑞際,0,0,LUFTRUM 瑞際
89882,ehrmann水果優格草莓蜜桃,EasiYo,0,0,EasiYo
89885,健康力葉黃素金盞花萃取物qq凍純素30包盒游離型葉黃素蝦紅素果凍,Dr.Advice 健康力,0,0,Dr.Advice 健康力
89890,台灣現貨天天寄粉紅菲菲健美創研水果香味護手霜30g護手霜化妝品植物花香護手霜果香植物精華160239,0,M'AYCREATE 健美創研,0,M'AYCREATE 健美創研
89893,kimmeme我愛極霧烤茶唇膏13蜜果,im meme,0,0,im meme
89905,沙龍級飛羚a1吹風機日本馬達六段調風1200w強風台灣製造dtstore0305019,0,GIVE POWER 極力,0,GIVE POWER 極力
89914,爽啤500ml罐500ml,0,PHILIP KINGSLEY 菲利浦金斯利,0,PHILIP KINGSLEY 菲利浦金斯利
89915,雪碧汽水600ml,Sprite 雪碧,0,0,Sprite 雪碧
89922,fissler平底鍋,Fissler,0,0,Fissler
89936,好奇裸感紙尿褲xl84片箱網路限定版,HUGGIES 好奇,0,0,HUGGIES 好奇
89937,frenchs烏斯特辣醬,0,0,frenchs,frenchs
89951,oatly咖啡師燕麥奶現貨供應植物奶素食可oat賣場另有愛之味純濃燕麥燕麥飲葡萄糖胺膠原蛋白,0,0,oatly,oatly
89954,taupe霧幻唇膏,THE FACE SHOP 菲詩小舖,0,0,THE FACE SHOP 菲詩小舖
89957,歐巴歐尼英國皇家植物園kewgardens護手霜75ml,0,L'OCCITANE 歐舒丹,0,L'OCCITANE 歐舒丹
89964,oliviamoc莫代爾棉床包枕套組四件式兩用被床包組美式枕套dr5000twins米x米白,0,DESMOND 岱思夢,0,DESMOND 岱思夢
89968,unleashia寶石珠光眼影棒n2flutter,UNLEASHIA,0,0,UNLEASHIA
89991,美寧旗艦液晶智慧除濕機,Mistral 美寧,0,0,Mistral 美寧
90023,seiga飾家精選絲柔棉被套床包組台灣製多色任選單人雙人加大均一價,ISHUR 伊舒爾,0,0,ISHUR 伊舒爾
90034,雪碧纖維汽水,Sprite 雪碧,0,0,Sprite 雪碧
90035,奇異廚房醇鮮風貓糧穀飼嫩雞50g,Kiwi Kitchens 奇異廚房,0,0,Kiwi Kitchens 奇異廚房
90039,日本atex官方旗艦館lourdes二代章魚音波紓壓頭皮按摩器3d防水電動頭部按摩器情人節禮物,Lourdes,0,0,Lourdes
90056,eyah宜雅100極致純棉被套床包組單雙大均一價,eyah 宜雅,0,0,eyah 宜雅
90057,德國康尼菲ih兼容角型304鴛鴦鍋32cm,0,0,康尼菲,康尼菲
90058,庶務客innisfree油菜花蜜護唇膏芥花糖蜂蜜護唇膏彈潤彩保濕潤彩護唇膏護唇膏,innisfree,0,0,innisfree
90060,安怡高鈣奶粉,Anlene 安怡,0,0,Anlene 安怡
90070,麗貝樂touch嬰兒紙尿褲尿布smlxl單包,麗貝樂,0,0,麗貝樂
90077,barilla義大利筆,Barilla 百味來,0,0,Barilla 百味來
90078,現貨d3250顆維他命d非活性膠囊維他命維生素swanson粉末膠囊,Lovita 愛維他,0,0,Lovita 愛維他
90080,新篇章咖啡咖啡豆耶加雪菲225g,0,MR.BROWN 伯朗,0,MR.BROWN 伯朗
90081,日本bionista深海水感保濕潤膚露500ml無酒精潤澤保水提升亮度機能水保濕化妝水艾活選物,0,COACH 蔻馳,0,COACH 蔻馳
90085,岱思夢台灣製素色床包枕套組or薄被套單雙大特大均價玩色主義均一價鮭魚粉雙人特大,ISHUR 伊舒爾,0,0,ISHUR 伊舒爾
90094,安怡長青高鈣低脂奶粉,Anlene 安怡,0,0,Anlene 安怡
90105,clear淨女士頭皮護理香氛男士去屑洗髮乳1200g日式櫻花香冰爽薄荷止癢清爽控油,0,long hair princess 長髮公主的秘密,0,long hair princess 長髮公主的秘密
90113,德國wmfprovenceplus系列24cm高身湯鍋6l,WMF,0,0,WMF
90142,jen素色單人單件床包藍色120200cm單人,0,Hello Kitty,0,Hello Kitty
90148,岱思夢雲絲絨薄被套鋪棉兩用被套超細纖維超取有出貨限制請參閱說明,0,0,岱思夢,岱思夢
90159,dooog天然無穀犬糧5lb20lb海陸總匯田園鮮雞原野羊肉犬糧wang,0,DOOOG,0,DOOOG
90172,jbedtime天絲床包枕套組單雙加任選1入網,MIT iLook,0,0,MIT iLook
90185,台灣公司現貨a咖好物團碧歐斯洗面乳共7款煥白金萃玫瑰全效洗面乳保濕洗面乳控油洗面乳深層清潔,0,Bio essence 碧歐斯,0,Bio essence 碧歐斯
90205,fellowcartermovemug卡特隨行真空保溫杯473ml,FELLOW,0,0,FELLOW
90208,82533m清境純水600ml,清境,0,0,清境
90220,幫寶適尿布清新幫紙尿褲xl38箱4,幫寶適,0,0,幫寶適
90248,奧利多水580ml4入組,金車/伯朗,0,0,金車/伯朗
90259,幫寶適一級幫嬰兒紙尿褲日本境內版s號60片,幫寶適,0,0,幫寶適
90271,rubywoo限量系列絲柔粉霧唇膏,M.A.C,0,0,M.A.C
90296,seagatebarracuda新梭魚st2000dm0082tb7200轉256mb35吋3y,SEAGATE 希捷,0,0,SEAGATE 希捷
90304,韓國binggrae草莓牛奶,韓味不二,0,0,韓味不二
90315,康寶私廚料理醬麻婆豆腐醬60g包4,康寶,0,0,康寶
90322,bclaha柔膚深層洗顏乳柔膚溫和洗顏乳柔膚保濕洗面乳柔膚淨痘洗面乳120g泡洗顏150ml美麗密碼,TOKYU HANDS 台隆手創館,0,0,TOKYU HANDS 台隆手創館
90324,skii肌活能量活膚霜100g正統公司貨全新改版,SK-II,0,0,SK-II
90344,美國vornado沃拿多渦流循環電暖器vmh300tw,VORNADO 沃拿多,0,0,VORNADO 沃拿多
90346,skii晶鑽極緻奢華再生眼霜15g,SK-II,0,0,SK-II
90354,668634幫寶適超薄乾爽拉拉褲xl32,幫寶適,0,0,幫寶適
90361,klairs完美滋潤舒緩潤膚霜60ml80ml,0,KLALAB,0,KLALAB
90379,妙而舒瞬吸舒爽紙尿褲m86片,妙而舒,0,0,妙而舒
90381,hydroflask寬口霧面20oz591ml不鏽鋼保冷保溫瓶時尚黑,Hydro Flask,0,0,Hydro Flask
90383,德國wmfprovenceplus牛奶鍋17l14cm,WMF,0,0,WMF
90391,sofina蘇菲娜控油瓷效妝前隔離乳25ml進化版,SOFINA 蘇菲娜,0,0,SOFINA 蘇菲娜
90392,pinkbypurebeauty絲絨緞面唇釉06紅絲絨蛋糕10,0,COACH 蔻馳,0,COACH 蔻馳
90399,marumanprosonic3音波振動牙刷藍,Zenyum,0,0,Zenyum
90413,818608幫寶適清新幫拉拉褲xl號34片,幫寶適,0,0,幫寶適
90418,fresho2舒芙蕾奶油絲絨唇膏蔚藍海岸焦糖海鹽,FreshO2,0,0,FreshO2
90438,skog挪威森林護手霜skandinavisk,Skandinavisk,0,0,Skandinavisk
90480,杜蕾斯雙悅愛潮裝衛生套12枚,Durex 杜蕾斯,0,0,Durex 杜蕾斯
90482,baratzasette270定時間定量磨,0,NIKE 耐吉,0,NIKE 耐吉
90486,looca太空釋壓11cm記憶床墊單3尺送石墨烯枕套x1,LooCa,0,0,LooCa
90516,曼思水性可剝指甲油7ml檸檬蘇打,MILDS 曼思,0,0,MILDS 曼思
90547,marvis牙膏海洋薄荷85ml,MARVIS,0,0,MARVIS
90549,好奇裸感紙尿褲nb32,HUGGIES 好奇,0,0,HUGGIES 好奇
90554,峰菸,高寶,0,0,高寶
90568,oceanrich歐新力奇s2木紋便攜旋轉咖啡機手沖不插電露營免運原廠直營,Oceanrich,0,0,Oceanrich
90569,寶益兒小兒維他命滴劑50ml維生素d3滴劑50ml禾坊藥局親子館,0,SMARTYPANTS,0,SMARTYPANTS
90586,味島海苔醬香菇,味島,0,0,味島
90587,ponti熱那亞風味青醬135g,0,PONTI,0,PONTI
90591,huggies好奇純水嬰兒濕巾厚型70抽x16包2箱三眼怪限定版,HUGGIES 好奇,0,0,HUGGIES 好奇
90602,hadalabo肌研極潤保濕乳液140ml,肌研,0,0,肌研
90603,samgo心率智能通話手錶,IS 愛思,0,0,IS 愛思
90605,茶樹莊園茶樹天然濃縮抗菌洗衣精2000g,茶樹莊園,0,0,茶樹莊園
90607,cuckoo福庫10人份微電腦ih真高壓多功能壓力電子鍋crphw1087s,Cuckoo 福庫,0,0,Cuckoo 福庫
90627,幫寶適清新幫拉拉褲xl34,幫寶適,0,0,幫寶適
90630,結帳驚喜價火星計畫boostermini2強力迷你按摩槍筋膜槍保固15個月網,Project Mars 火星計畫,0,0,Project Mars 火星計畫
90632,4711908605131舒怡安酒棉濕巾1盒入30片盒,CSD 中衛,0,0,CSD 中衛
90634,evian礦泉水,Evian 依雲,0,0,Evian 依雲
90635,悠活原力超級葉酸甘氨酸亞鐵植物膠囊x3盒60粒盒,悠活原力,0,0,悠活原力
90647,妙而舒瞬吸舒爽紙尿褲xl44片x4包箱購,妙而舒,0,0,妙而舒
90655,現貨showkorea韓國moolda拯救危肌清爽控油蜜粉美肌提亮清爽控油瑕疵救援改善暗沈四色齊全,0,MOOLDA,0,MOOLDA
90665,marvis海洋牙膏,TOKYU HANDS 台隆手創館,0,0,TOKYU HANDS 台隆手創館
90668,bargello巴吉洛鍵盤螢幕架木色,潮傢俬,0,0,潮傢俬
90697,nyxstudiofinishingpowder專業棚拍蜜粉6g美國原廠型號sfp01,0,3W CLINIC,0,3W CLINIC
90702,dikedmw110curve超適握感無線滑鼠三色選擇超值2入組,DIKE,0,0,DIKE
90712,815562jkracie娜艾菩植物洗面乳,Kracie 葵緹亞,0,0,Kracie 葵緹亞
90714,ikuk艾可陶瓷保溫杯瓷芯職人500ml珊瑚粉,IKUK 艾可,0,0,IKUK 艾可
90718,比利瑪格成犬野生袋鼠肉加牛肉配方454g,BILLY MARGOT 比利瑪格,0,0,BILLY MARGOT 比利瑪格
90725,concern康生頸依偎u型肩頸按摩枕con2000電波加熱震動功能的頸依偎,Concern 康生,0,0,Concern 康生
90729,honeysilky蜂蜜閃耀絲滑洗髮精10440ml,TOKYU HANDS 台隆手創館,0,0,TOKYU HANDS 台隆手創館
90737,suncut曬可皙高效防曬隔離凝露100g,0,SUNCUT UV 曬可皙,0,SUNCUT UV 曬可皙
90742,東京速購日本製heanspa黃金不鏽鋼滾珠五爪手部設計今井美樹推薦滿天社頭部按摩器頭皮穴道按摩,0,0,heanspa,heanspa
90751,557623白蘭茶樹除菌洗衣精補充包1,白蘭,0,0,白蘭
90761,霓淨思深層潤澤營養面膜5片,Neogence 霓淨思,0,0,Neogence 霓淨思
90769,drdeernovo持久眼線筆防水防暈大眼易上妝防水不暈染硬頭專櫃彩妝眼線類產品,0,SISTER ANN,0,SISTER ANN
90781,ulando香榭風精梳棉雙人加大床包舖棉兩用被套六件組多款花色,Ulando,0,0,Ulando
90784,蒂芬妮亞零油感透亮卸妝水300ml,0,divinia 蒂芬妮亞,0,divinia 蒂芬妮亞
90797,蒂芬妮亞吟釀米保濕化妝水500ml,0,divinia 蒂芬妮亞,0,divinia 蒂芬妮亞
90801,德國百靈oralbpro43d電動牙刷莫蘭迪藍網,Oral-B 歐樂B,0,0,Oral-B 歐樂B
90804,福利品幫寶適一級幫拉拉褲褲型尿布m92片日本原裝,幫寶適,0,0,幫寶適
90810,attblf法國百年蠟燭廠經典系列香氛蠟燭180g,Baija Paris 巴黎百嘉,0,0,Baija Paris 巴黎百嘉
90811,zone銀調洗髮精1000ml,AVEDA,0,0,AVEDA
90812,hadalabo肌研極潤抗皺緊實高機能乳液140ml,肌研,0,0,肌研
90849,diane黛絲恩完美淨化極潤修護洗髮精450ml,Moist Diane 黛絲恩,0,0,Moist Diane 黛絲恩
90852,杜蕾斯飆風碼保險套3入x4,Durex 杜蕾斯,0,0,Durex 杜蕾斯
90853,yokozuna316不鏽鋼極限保冰保溫瓶500ml二入組,YOKOZUNA,0,0,YOKOZUNA
90856,淨男士去屑洗髮乳冰爽薄荷止癢型愛買,head＆shoulders 海倫仙度絲,0,0,head＆shoulders 海倫仙度絲
90863,雲摩爾香菸紅,0,COACH 蔻馳,0,COACH 蔻馳
90867,現貨日本rohto樂敦lipthecolor保濕潤色護唇膏護唇膏spf26pa魔女美妝,0,ROHTO 樂敦,0,ROHTO 樂敦
90868,義大利marvis頂級牙膏75ml銀亮白薄荷,MARVIS,0,0,MARVIS
90869,lamina精梳棉單人被套莫蘭迪藍5x7尺150x210cm,Fotex 芙特斯,0,0,Fotex 芙特斯
90870,n012452656skechers男慢跑系列srrproresistance台灣獨賣款慢跑鞋999124bbkus9全黑,0,0,skechers,skechers
90885,labelle100精梳棉床包枕套組多款任選雙人,Annette,0,0,Annette
90911,萊雅眼唇卸妝液,LOREAL Paris 巴黎萊雅,0,0,LOREAL Paris 巴黎萊雅
90914,glasslock強化玻璃微波保鮮盒樂活鮮選8件組,Glasslock,0,0,Glasslock
90924,labruket護手霜30ml多款任選平行輸入,L:A BRUKET,0,0,L:A BRUKET
90935,噶瑪蘭gintonic琴通寧調酒320ml,0,COACH 蔻馳,0,COACH 蔻馳
90936,德國wmfprofiselect雙耳淺燉鍋28cm含蓋,WMF,0,0,WMF
90951,drrin微波保鮮盒1500mlyp1029a,KEYWAY 聯府,0,0,KEYWAY 聯府
90961,淨男士平衡控油沐浴露720g深層控油,CLEAR 淨,0,0,CLEAR 淨
90966,20088金車奧利多活性飲料150ml8,金車/伯朗,0,0,金車/伯朗
90987,世界go韓國cp1cp1茶樹海鹽頭皮去角質調理洗髮乳250ml茶樹精油海鹽洗髮膏headspa,0,COACH 蔻馳,0,COACH 蔻馳
90996,divinia零負擔輕透水防曬臉身體spf5060ml,Curel 花王珂潤,0,0,Curel 花王珂潤
91000,aromase強健豐盈洗髮精高階版400ml,MilMil,0,0,MilMil
91001,台灣現貨lemonsolo純植物精油精油植物精油單方複方精油10ml5ml,Agricola 植物者,0,0,Agricola 植物者
91007,田宮老司機tamiya四驅車18709baronvientofma底盤,0,TAMIYA 田宮,0,TAMIYA 田宮
91021,萌髮566洗髮精柔順控油400g瓶400g瓶,Fresh Up 萌髮,0,0,Fresh Up 萌髮
91023,petslove寵愛寵物點心小饅頭300g犬零食,Pets Love 寵愛,0,0,Pets Love 寵愛
91024,toplan強效澎潤保濕化妝水185ml,TUNEMAKERS,0,0,TUNEMAKERS
91028,許慶良鮮乳瓶商品券101瓶,0,COACH 蔻馳,0,COACH 蔻馳
91045,qrious奇瑞斯雙效紫錐菊兒童牙膏草莓口味60g4入可吞嚥1000ppm無防腐劑益生菌紫錐菊,QRIOUS 奇瑞斯,0,0,QRIOUS 奇瑞斯
91059,基本款露營中毒本鋪露米床漫步雲端空氣床充氣床充氣床墊露營床墊lumikenk露米,Lumikenka 露米,0,0,Lumikenka 露米
91062,chobani水果優格,0,盛香珍,0,盛香珍
91063,whiteconc美白身體沐浴露150ml,WHITE CONC,0,0,WHITE CONC
91066,夏日窈宨組tokuyonewii型男美女提臀健腹器全能美體師tu158ts161aa,tokuyo,0,0,tokuyo
91070,伴寶樂嬰兒紙尿褲自然風5號22片包1218kg,0,Merries 妙而舒,0,Merries 妙而舒
91079,colourfancier鏡面光感指甲油鐵鏽紅棕12mlch05,0,0,colourfancier,colourfancier
91082,噓噓樂尿布巨無霸xxl28片箱8,噓噓樂,0,0,噓噓樂
91098,trulyhouse頂級羽絨保暖睡袋600g木乃伊睡袋羽絨睡袋登山露營淺藍,0,QTACE,0,QTACE
91099,美國百年品牌hunter舒適涼風定時大廈扇htfac3211,Hunter 杭特,0,0,Hunter 杭特
91110,幫寶適一級幫紙尿褲尿布m2片裝,幫寶適,0,0,幫寶適
91118,coway綠淨力玩美雙禦空氣清淨機ap1019c莫蘭迪綠,Coway,0,0,Coway
91120,herms愛馬仕指彩護手系列手部滋養霜100mlljm,Hermes 愛馬仕,0,0,Hermes 愛馬仕
91124,野人舒食超水嫩雞胸菲力,野人舒食,0,0,野人舒食
91150,色織水洗棉素色床包枕套組加大丹寧藍長絨棉mixmatch系列翔仔居家,翔仔居家,0,0,翔仔居家
91154,lagostina樂鍋史蒂娜laclassica經典款壓力鍋9l,Lagostina 樂鍋史蒂娜,0,0,Lagostina 樂鍋史蒂娜
91169,sofina蘇菲娜primavista零瑕疵妝前修飾乳升級版spf20pa,SOFINA 蘇菲娜,0,0,SOFINA 蘇菲娜
91173,代收代付韓國median93強效淨白去垢牙膏120g4款可選小三美日升級版,0,DARLIE 好來,0,DARLIE 好來
91183,畢凡娃分子釘溫和潔淨卸妝油,0,Biore 蜜妮,0,Biore 蜜妮
91197,vic戀愛捲紙眉筆深棕,0,VIC FIRTH,0,VIC FIRTH
91231,杜蕾斯超薄裝更薄型衛生套3入保險套durex官方旗艦店,Durex 杜蕾斯,0,0,Durex 杜蕾斯
91239,jbedtime台灣製文青風單人二件式床包組外太星空,LYSHIMON,0,0,LYSHIMON
91256,durex杜蕾斯激情型保險套3入,Durex 杜蕾斯,0,0,Durex 杜蕾斯
91258,毛寶除霉防蹣pm25洗衣精22kg,毛寶,0,0,毛寶
91263,王子麵包超人拉拉褲l44片3包箱,nepia 王子,0,0,nepia 王子
91267,健康維持組合綜合維生素b群緩釋膜衣錠60粒瓶優惠二入組悠活原力,悠活原力,0,0,悠活原力
91275,jhtfunrun跑趣全能跑步機k1806jht官方運動旗艦館店買就送智能洗手機,0,COACH 蔻馳,0,COACH 蔻馳
91277,日芳珍饌淬魚精常溫版15包入超越滴雞精雙淬技術營養更好喝,0,COACH 蔻馳,0,COACH 蔻馳
91283,morelife藍牙折疊式鍵盤銀黑wkb2300c,morelife,0,0,morelife
91304,藥師健生活攔光葉黃素90顆瓶500g,藥師健生活,0,0,藥師健生活
91330,imakara日本熱銷可遙控溫熱多段按摩器,0,0,imakara,imakara
91335,innisfree無油無慮繽紛蜜粉3款可選,innisfree,0,0,innisfree
91336,cosnori2mm超防水眼線液筆06ghelpbuykr商城旗艦館,0,0,cosnori,cosnori
91344,噶瑪蘭highball威士忌蘇打調酒320ml,0,COACH 蔻馳,0,COACH 蔻馳
91346,膳府傳統辣椒醬,韓味不二,0,0,韓味不二
91350,n012608081nikeaswnkdfelementcrew女長袖上衣cu3278601s淡粉,0,DiFF,0,DiFF
91367,campingbar伸縮營柱高強度加厚6061鋁合金280cm210cm營柱露營前庭柱悠遊戶外,0,Camping Bar,0,Camping Bar
91378,本富地墊30x30cm日式和短絨巧拼台灣製現貨附發票sgs檢驗合格保暖短絨毯面加厚巧拼絨毛巧拼地毯墊,0,0,本富,本富
91382,奧利多活性飲料,金車/伯朗,0,0,金車/伯朗
91383,富及第20l超美型微波爐,Frigidaire 富及第,0,0,Frigidaire 富及第
91397,料亭和露昆布,龜甲萬,0,0,龜甲萬
91400,俏正美b膠原錠120錠盒,Eisai 衛采,0,0,Eisai 衛采
91419,生活家飾舒柔超彈力2人座印花沙發套六款可選沙發罩沙發座墊套全包椅套,0,0,生活家飾,生活家飾
91429,西班牙kemphor清新洗漱2in1牙膏75ml亮白漱口水,0,Kemphor,0,Kemphor
91442,美國巴洛酷達barracuda成人專業訓練系列抗uv防霧泳鏡titanium16420,Barracuda 巴洛酷達,0,0,Barracuda 巴洛酷達
91446,醫杜蕾斯超薄保險套3入,Durex 杜蕾斯,0,0,Durex 杜蕾斯
91447,buffalo炒鍋,Buffalo 牛頭牌,0,0,Buffalo 牛頭牌
91448,高仰三海苔醬,0,高仰三,0,高仰三
91451,超殺免運全新logitech羅技ergom575無線藍牙軌跡球滑鼠無線滑鼠公司貨藍芽滑鼠,ELECOM,0,0,ELECOM
91454,日本片岡濾掛式咖啡匠咖啡過瀘式匠咖啡濃厚摩卡現貨90g,0,0,片岡,片岡
91461,好奇雲柔乾爽好動褲褲型紙尿褲黏貼型網路限定禮箱lxlxxl箱購大樹,HUGGIES 好奇,0,0,HUGGIES 好奇
91469,蝦皮代開電子發票moccona即溶咖啡中焙即溶咖啡一罐淨重400克全新商品現貨供應,0,MOCCONA,0,MOCCONA
91484,n012479304陪心寵糧nu4pet超級食物170g12罐super貓的糧食貓罐喵星人貓咪最愛貓奴,NU4PET 陪心寵糧,0,0,NU4PET 陪心寵糧
91487,what絲柔粉霧眼影,M.A.C,0,0,M.A.C
91504,韓國大創無油光控油蜜粉貓咪黑盒5g,0,0,大創,大創
91505,pv貓咪細切鮪魚條30g,Pet Village 魔法村,0,0,Pet Village 魔法村
91507,566香水能量洗髮露白麝香510g,566,0,0,566
91510,kbiore頂級卸妝棉攜帶包10p,專科,0,0,專科
91511,expedairmatullitem極輕量充氣睡墊附minipump幫浦76958,0,0,0,0
91512,雙認證雞精68mlx19,白蘭氏,0,0,白蘭氏
91515,n012079792東方精選ofs優質成貓6kg雞肉鮭魚,OFS 東方精選,0,0,OFS 東方精選
91517,medicubezero收縮毛孔面霜,FRUDIA,0,0,FRUDIA
91519,lepichet淨澈賦活牡丹胭紅洗髮精500ml,0,TIGI BED HEAD,0,TIGI BED HEAD
91527,8809694059187cocodorpenthouse系列擴香瓶200ml暮光時分,cocodor,0,0,cocodor
91545,812833台糖什錦果麥片可素食400g,台糖,0,0,台糖
91550,原粹日式無糖綠茶580ml,茶裏王,0,0,茶裏王
91551,597150金洛貝達亞藤蓆床墊3尺,AndyBedding,0,0,AndyBedding
91563,憶馨貓皇族金缶80g貓罐頭金罐白身鮪魚貓罐多種口味白肉罐寵物罐頭,貓皇族,0,0,貓皇族
91578,日本白鶴竹藝陶瓷保溫杯430ml,日本白鶴,0,0,日本白鶴
91580,少年狼啤酒330cc罐,0,COACH 蔻馳,0,COACH 蔻馳
91585,日本kracie葵緹亞lamellance高保濕沐浴露480ml女人我最大推薦沐浴乳補充包換季保濕用,0,SHISEIDO 資生堂,0,SHISEIDO 資生堂
