,product
80818,啤酒
80819,唇蜜
80820,成人牙膏
80821,成人牙刷
80822,即飲奶茶
80823,貓乾糧罐頭
80824,成人牙刷
80825,即溶咖啡
80826,除濕機
80827,沐浴乳
80828,烤箱
80829,眼影盤
80830,粉底液
80831,啤酒
80832,電暖器
80833,成人奶粉
80834,益生菌
80835,眼影刷/棒
80836,運動鞋
80837,面膜
80838,火鍋料
80839,速食麵/泡麵
80840,成人牙膏
80841,洗髮精(嬰幼童/孕婦)
80842,濕紙巾
80843,速食麵/泡麵
80844,眉粉
80845,遮瑕盤
80846,常溫醬包
80847,兒童牙刷
80848,運動/機能服
80849,運動鞋
80850,眼線液
80851,狗零食
80852,滑鼠
80853,即飲紅茶
80854,化妝水
80855,氣泡水
80856,除濕機
80857,洗髮精
80858,啤酒
80859,貓乾糧罐頭
80860,指甲油
80861,狗乾糧罐頭
80862,洗面乳
80863,妝前乳/隔離霜
80864,臉部乳液
80865,洗衣精
80866,柔軟精
80867,沐浴乳
80868,濾掛/耳掛咖啡
80869,衛生棉
80870,鍋具
80871,運動鞋
80872,眼影盤
80873,眉筆
80874,洗面乳
80875,常溫醬包
80876,電風扇
80877,常溫醬包
80878,貓乾糧罐頭
80879,啤酒
80880,即飲奶茶
80881,成人牙膏
80882,平板電腦
80883,電暖器
80884,保溫杯
80885,保溫杯
80886,洗衣精
80887,身體乳液
80888,維他命B
80889,貓乾糧罐頭
80890,護唇膏
80891,精華液
80892,濕紙巾
80893,睫毛膏
80894,運動鞋
80895,精華液
80896,電風扇
80897,鮮乳
80898,成人牙刷
80899,粉底液
80900,面膜
80901,精華油
80902,電熱水瓶
80903,其他地墊(家用)
80904,即飲紅茶
80905,菸
80906,面膜
80907,滑鼠
80908,即飲奶茶
80909,保溫杯
80910,鮮乳
80911,RTD調酒
80912,吸塵器
80913,氣泡水
80914,葉黃素
80915,潤髮乳
80916,成人牙膏
80917,杏仁奶
80918,鍋具
80919,啤酒
80920,眼部精華
80921,即飲綠茶
80922,濕紙巾
80923,精華液
80924,啤酒
80925,妝前乳/隔離霜
80926,衛生棉
80927,醬油類
80928,貓乾糧罐頭
80929,狗乾糧罐頭
80930,葉黃素
80931,常溫醬包
80932,吸塵器
80933,衛生紙
80934,狗乾糧罐頭
80935,眼霜
80936,碳酸飲料
80937,成人紙尿褲
80938,中式香腸
80939,貓乾糧罐頭
80940,洗衣粉
80941,成長幼兒奶粉
80942,沐浴乳
80943,速食麵/泡麵
80944,菸
80945,速食麵/泡麵
80946,洗髮精(嬰幼童/孕婦)
80947,即飲奶茶
80948,兒童牙刷
80949,運動/機能服
80950,快煮麵/乾拌麵
80951,狗乾糧罐頭
80952,速食麵/泡麵
80953,杏仁奶
80954,卸妝棉
80955,滑鼠
80956,卸妝油
80957,沐浴乳
80958,洗衣皂
80959,保溫杯
80960,CC霜
80961,成人牙刷
80962,洗衣精
80963,成人牙膏
80964,睡袋
80965,遮瑕膏
80966,智慧型手機
80967,妝前乳/隔離霜
80968,化妝水
80969,吸塵器
80970,運動/機能服
80971,眼線液筆
80972,沐浴乳
80973,啤酒
80974,速食麵/泡麵
80975,快煮麵/乾拌麵
80976,洗髮精
80977,洗髮精
80978,卸妝霜
80979,米漿/豆米漿
80980,調味牛乳
80981,液晶電視
80982,湯圓
80983,即飲紅茶
80984,電子鍋
80985,微波爐
80986,保久乳
80987,啤酒
80988,濕紙巾
80989,護髮乳
80990,成人牙膏
80991,沐浴乳
80992,洗衣球
80993,菸
80994,護唇膏
80995,狗乾糧罐頭
80996,洗髮精
80997,成人牙膏
80998,鍋具
80999,麥片穀類
81000,啤酒
81001,啤酒
81002,唇膏
81003,益生菌
81004,掃地機
81005,智慧錶
81006,精華液
81007,護唇精華
81008,衛生棉
81009,眼影刷/棒
81010,啤酒
81011,洗髮精
81012,衛生紙
81013,沐浴乳
81014,護髮乳
81015,維他命C
81016,調理機
81017,眼影盤
81018,成人奶粉
81019,防曬
81020,吸塵器
81021,其他地墊(家用)
81022,貓乾糧罐頭
81023,烘碗機
81024,洗髮精
81025,沐浴乳
81026,鮮乳
81027,粉底液
81028,腮紅
81029,睡袋
81030,卸妝棉
81031,速食麵/泡麵
81032,兒童牙膏
81033,電鍋
81034,面膜
81035,染眉膏
81036,貓乾糧罐頭
81037,化妝水
81038,速食麵/泡麵
81039,妝前乳/隔離霜
81040,妝前乳/隔離霜
81041,電風扇
81042,沐浴乳
81043,成人牙膏
81044,狗乾糧罐頭
81045,即飲咖啡
81046,冰箱
81047,滑鼠
81048,收納櫃
81049,眼線液
81050,洗衣精
81051,運動/機能服
81052,即飲無糖茶
81053,洗衣精
81054,速食麵/泡麵
81055,沐浴乳
81056,成人牙膏
81057,葉黃素
81058,成長幼兒奶粉
81059,滑鼠
81060,洗髮精
81061,貓乾糧罐頭
81062,濕紙巾
81063,護髮乳
81064,運動鞋
81065,洗衣精
81066,貓乾糧罐頭
81067,洗面乳
81068,洗衣精
81069,沐浴乳
81070,護唇膏
81071,電暖器
81072,衛生紙
81073,洗髮精(嬰幼童/孕婦)
81074,貓乾糧罐頭
81075,濕紙巾
81076,運動鞋
81077,速食麵/泡麵
81078,速食麵/泡麵
81079,礦泉水
81080,即飲無糖茶
81081,即飲紅茶
81082,菸
81083,棉褲/安睡褲
81084,防曬
81085,葉黃素
81086,面膜
81087,火鍋料
81088,成人牙膏
81089,護手霜
81090,沐浴乳
81091,保險套
81092,運動/機能服
81093,除濕機
81094,電暖器
81095,運動鞋
81096,睫毛膏
81097,菸
81098,即飲烏龍茶
81099,速食麵/泡麵
81100,運動鞋
81101,貓乾糧罐頭
81102,溫奶器
81103,眼線膠筆
81104,運動鞋
81105,即飲烏龍茶
81106,擴香瓶
81107,狗乾糧罐頭
81108,洗衣粉
81109,面膜
81110,速食麵/泡麵
81111,潤髮乳
81112,智慧型手機
81113,益生菌
81114,臉部乳液
81115,成人牙膏
81116,洗面乳
81117,貓乾糧罐頭
81118,兒童漱口水
81119,成人牙膏
81120,狗乾糧罐頭
81121,眼霜
81122,洗面乳
81123,滑鼠
81124,面膜
81125,電熱水瓶
81126,遮瑕筆
81127,鍋具
81128,洗衣精
81129,維他命B
81130,護唇膏
81131,卸妝水
81132,洗衣粉
81133,火鍋料
81134,成人牙刷
81135,護手霜
81136,面膜
81137,眼影盤
81138,狗零食
81139,氣泡水
81140,維他命B
81141,菸
81142,眼影盤
81143,速食麵/泡麵
81144,快煮麵/乾拌麵
81145,菸
81146,啤酒
81147,智慧錶
81148,洗髮精
81149,常溫醬包
81150,護髮乳
81151,衛生紙
81152,豆漿/黑豆漿
81153,貓乾糧罐頭
81154,成人牙刷
81155,擴香瓶
81156,沐浴乳
81157,洗髮精
81158,棉條
81159,益生菌
81160,運動鞋
81161,護髮乳
81162,洗衣機
81163,沐浴乳
81164,貓乾糧罐頭
81165,雞精
81166,吹風機
81167,濕紙巾
81168,運動/機能服
81169,運動鞋
81170,護髮乳
81171,成人牙刷
81172,除濕機
81173,洗髮精
81174,貓乾糧罐頭
81175,火鍋料
81176,菸
81177,眼影打底
81178,洗髮精
81179,貓乾糧罐頭
81180,洗衣精
81181,成人牙膏
81182,面膜
81183,調味牛乳
81184,睡袋
81185,腮紅
81186,運動鞋
81187,眼霜
81188,成人牙刷
81189,洗髮精
81190,優格
81191,成人牙膏
81192,指甲油
81193,貓乾糧罐頭
81194,洗衣精
81195,洗髮精
81196,貓乾糧罐頭
81197,兒童漱口水
81198,鍵盤
81199,碳酸飲料
81200,豆漿/黑豆漿
81201,即飲咖啡
81202,智慧錶
81203,沐浴乳
81204,成人牙刷
81205,吸塵器
81206,洗髮精
81207,粉底液
81208,洗髮精
81209,沐浴乳
81210,唇膏
81211,吹風機
81212,成人牙刷
81213,面膜
81214,筆記型電腦
81215,洗衣精
81216,洗面乳
81217,速食麵/泡麵
81218,臉部乳液
81219,沐浴乳
81220,葉黃素
81221,保險套
81222,面霜/乳霜
81223,面霜/乳霜
81224,快煮壺
81225,濕紙巾
81226,運動/機能服
81227,護手霜
81228,微波爐
81229,鍋具
81230,兒童牙膏
81231,洗衣球
81232,眉筆
81233,成人牙膏
81234,唇彩
81235,貓乾糧罐頭
81236,沐浴乳
81237,鍋具
81238,沐浴乳
81239,成人紙尿褲
81240,滑鼠
81241,智慧型手機
81242,濕紙巾
81243,廚房紙巾
81244,運動鞋
81245,護髮乳
81246,芳香豆
81247,沐浴乳
81248,狗零食
81249,洗面乳
81250,快煮麵/乾拌麵
81251,唇膏
81252,香氛蠟燭
81253,洗衣精
81254,洗髮精
81255,唇膏
81256,沐浴乳
81257,沐浴乳
81258,沐浴乳
81259,膠原蛋白
81260,唇膏
81261,滴雞精
81262,洗衣精
81263,優酪乳
81264,洗面乳
81265,沐浴乳
81266,貓乾糧罐頭
81267,貓乾糧罐頭
81268,沐浴乳
81269,速食麵/泡麵
81270,鍋具
81271,啤酒
81272,睡袋
81273,貓乾糧罐頭
81274,湯圓
81275,保溫杯
81276,調味牛乳
81277,濕紙巾
81278,成人牙刷
81279,濕紙巾
81280,護唇膏
81281,鍋具
81282,鍋具
81283,洗衣精
81284,鍋具
81285,護手霜
81286,洗髮精(嬰幼童/孕婦)
81287,運動鞋
81288,即飲奶茶
81289,洗髮精
81290,碳酸飲料
81291,滑鼠
81292,沐浴乳
81293,洗衣精
81294,滴雞精
81295,智慧型手機
81296,菸
81297,速食麵/泡麵
81298,沐浴乳
81299,粉餅
81300,液晶電視
81301,即飲咖啡
81302,洗衣粉
81303,洗髮精
81304,粉底液
81305,鍋具
81306,安全汽座
81307,唇露
81308,化妝水
81309,洗面乳
81310,成人奶粉
81311,擴香瓶
81312,即飲無糖茶
81313,貓乾糧罐頭
81314,即溶咖啡
81315,防曬
81316,菸
81317,米漿/豆米漿
81318,狗乾糧罐頭
81319,棉條
81320,貓乾糧罐頭
81321,速食麵/泡麵
81322,成人牙刷
81323,眉粉
81324,兒童牙刷
81325,鍋具
81326,優酪乳
81327,即飲紅茶
81328,衛生紙
81329,葉黃素
81330,面膜
81331,貓乾糧罐頭
81332,衛生紙
81333,面膜
81334,洗面乳
81335,眼線筆
81336,成人牙刷
81337,電暖器
81338,洗衣精
81339,洗衣精
81340,面霜/乳霜
81341,智慧型手機
81342,運動/機能服
81343,卸妝凝膠
81344,成人牙膏
81345,洗髮精
81346,濕紙巾
81347,吸塵器
81348,濾掛/耳掛咖啡
81349,洗髮精
81350,臉部乳液
81351,啤酒
81352,面膜
81353,沐浴乳
81354,菸
81355,運動鞋
81356,礦泉水
81357,洗衣精
81358,即飲奶茶
81359,洗衣粉
81360,臉部乳液
81361,RTD調酒
81362,成人牙膏
81363,火鍋料
81364,薑黃
81365,珪藻土地墊
81366,運動/機能服
81367,衛生紙
81368,礦泉水
81369,西式香腸
81370,成人奶粉
81371,沐浴乳
81372,運動/機能服
81373,成人奶粉
81374,成人牙膏
81375,化妝水
81376,眉筆
81377,運動鞋
81378,貓乾糧罐頭
81379,珪藻土地墊
81380,濕紙巾
81381,遮瑕膏
81382,精華液
81383,濾掛/耳掛咖啡
81384,電鍋
81385,沐浴乳
81386,鮮乳
81387,菸
81388,成人牙膏
81389,洗面乳
81390,運動鞋
81391,眉筆
81392,即飲咖啡
81393,成人奶粉
81394,洗髮精
81395,眼唇卸妝
81396,成人牙刷
81397,臉部乳液
81398,妝前乳/隔離霜
81399,氣泡水
81400,衛生棉
81401,面霜/乳霜
81402,常溫醬包
81403,即飲綠茶
81404,棉條
81405,鮮乳
81406,衛生棉
81407,雞精
81408,貓零食
81409,礦泉水
81410,面膜
81411,護髮乳
81412,柔軟精
81413,成人牙膏
81414,維他命C
81415,維他命D
81416,洗衣精
81417,濕紙巾
81418,唇釉
81419,兒童牙刷
81420,粉餅
81421,速食麵/泡麵
81422,沐浴乳
81423,葉黃素
81424,保險套
81425,RTD調酒
81426,甲片/甲貼
81427,兒童漱口水
81428,菸
81429,護手霜
81430,護髮乳
81431,滑鼠
81432,沐浴乳
81433,吹風機
81434,芳香豆
81435,洗衣精
81436,貓零食
81437,咖啡機
81438,洗面乳
81439,眉筆
81440,沐浴乳
81441,維他命C
81442,速食麵/泡麵
81443,滑鼠
81444,洗衣球
81445,護手霜
81446,啤酒
81447,狗乾糧罐頭
81448,指甲油
81449,洗衣精
81450,洗髮精
81451,維他命E
81452,洗衣精
81453,碳酸飲料
81454,護手霜
81455,電暖器
81456,護髮乳
81457,麥片穀類
81458,眼霜
81459,運動鞋
81460,成人牙膏
81461,運動/機能服
81462,防曬
81463,面膜
81464,豆漿/黑豆漿
81465,護手霜
81466,維他命飲料
81467,鮮乳
81468,兒童牙膏
81469,葉黃素
81470,速食麵/泡麵
81471,鍋具
81472,面膜
81473,洗衣精
81474,狗乾糧罐頭
81475,衛生紙
81476,運動鞋
81477,火鍋料
81478,保險套
81479,沐浴乳
81480,成人牙膏
81481,眼影盤
81482,常溫醬包
81483,洗面乳
81484,啞鈴/槓鈴
81485,洗髮精
81486,維他命C
81487,常溫醬包
81488,衛生紙
81489,速食麵/泡麵
81490,鍋具
81491,啤酒
81492,貓乾糧罐頭
81493,鍋具
81494,鮮乳
81495,即飲綠茶
81496,成人牙刷
81497,卸妝水
81498,貓乾糧罐頭
81499,洗衣精
81500,豆漿/黑豆漿
81501,除濕機
81502,護髮乳
81503,貓乾糧罐頭
81504,平板電腦
81505,菸
81506,電鍋
81507,速食麵/泡麵
81508,精華液
81509,濕紙巾
81510,淨水器/濾水器
81511,沐浴乳
81512,保溫杯
81513,常溫醬包
81514,濾掛/耳掛咖啡
81515,潤髮乳
81516,洗衣球
81517,狗乾糧罐頭
81518,洗面乳
81519,洗面乳
81520,電暖器
81521,貓乾糧罐頭
81522,眼線膠筆
81523,棉條
81524,洗衣精
81525,兒童牙刷
81526,速食麵/泡麵
81527,菸
81528,狗乾糧罐頭
81529,運動鞋
81530,鍵盤
81531,滑鼠
81532,菸
81533,臉部乳液
81534,卸妝棉
81535,雞精
81536,中式香腸
81537,面膜
81538,常溫醬包
81539,衛生棉
81540,臉部乳液
81541,成長幼兒奶粉
81542,滑鼠
81543,粉餅
81544,益生菌
81545,濾掛/耳掛咖啡
81546,眉粉
81547,眉筆
81548,運動鞋
81549,化妝水
81550,即溶咖啡
81551,睡袋
81552,速食麵/泡麵
81553,維他命飲料
81554,電暖器
81555,眼影刷/棒
81556,化妝水
81557,運動/機能服
81558,洗衣機
81559,衛生紙
81560,鍋具
81561,保險套
81562,眼霜
81563,收納櫃
81564,椰奶
81565,粉底液
81566,沐浴乳
81567,眼線液
81568,化妝水
81569,粉底液
81570,狗乾糧罐頭
81571,衛生紙
81572,優酪乳
81573,洗衣精
81574,甲片/甲貼
81575,化妝水
81576,沐浴乳
81577,唇釉
81578,運動/機能服
81579,成人奶粉
81580,葉黃素
81581,濕紙巾
81582,濾掛/耳掛咖啡
81583,衛生紙
81584,掃地機
81585,運動/機能服
81586,潤髮乳
81587,貓乾糧罐頭
81588,沐浴乳
81589,腮紅
81590,護手霜
81591,狗零食
81592,指甲油
81593,濕紙巾
81594,麥片穀類
81595,棉褲/安睡褲
81596,妝前乳/隔離霜
81597,保溫杯
81598,即溶咖啡
81599,眼唇卸妝
81600,滴雞精
81601,唇蜜
81602,妝前乳/隔離霜
81603,唇露
81604,護手霜
81605,即溶咖啡
81606,粉餅
81607,狗乾糧罐頭
81608,液晶電視
81609,保久乳
81610,香氛蠟燭
81611,即溶咖啡
81612,膠原蛋白
81613,面膜
81614,衛生棉
81615,葉酸
81616,衛生紙
81617,衛生紙
81618,除濕機
81619,掃地機
81620,鍵盤
81621,卸妝棉
81622,濕紙巾
81623,礦泉水
81624,唇膏
81625,鍵盤
81626,成人牙刷
81627,濕紙巾
81628,粉餅
81629,濕紙巾
81630,眉筆
81631,即飲綠茶
81632,瓦斯爐(廚房用)
81633,洗髮精
81634,常溫醬包
81635,成人牙膏
81636,洗髮精
81637,速食麵/泡麵
81638,洗衣球
81639,狗乾糧罐頭
81640,唇膏
81641,啤酒
81642,濕紙巾
81643,沐浴乳
81644,桌上電腦
81645,成人牙膏
81646,菸
81647,電熱水瓶
81648,運動鞋
81649,成人奶粉
81650,洗衣球
81651,洗面乳
81652,濕紙巾
81653,護唇膏
81654,卸妝水
81655,沐浴乳
81656,礦泉水
81657,即飲綠茶
81658,調味牛乳
81659,膠原蛋白
81660,粉餅
81661,洗衣精
81662,濕紙巾
81663,洗衣精
81664,護唇膏
81665,洗面乳
81666,菸
81667,啤酒
81668,柔軟精
81669,衛生紙
81670,速食麵/泡麵
81671,即飲綠茶
81672,唇膏
81673,粉餅
81674,眉筆
81675,滑鼠
81676,吸塵器
81677,吸塵器
81678,速食麵/泡麵
81679,速食麵/泡麵
81680,狗乾糧罐頭
81681,眉筆
81682,卸妝凝膠
81683,滑鼠
81684,面膜
81685,碳酸飲料
81686,微波爐
81687,芳香豆
81688,洗面乳
81689,沐浴乳
81690,瓦斯爐(攜帶式)
81691,睫毛膏
81692,保險套
81693,洗髮精(嬰幼童/孕婦)
81694,洗衣精
81695,護手霜
81696,濾掛/耳掛咖啡
81697,遮瑕液
81698,護唇膏
81699,濕紙巾
81700,洗髮精
81701,鍋具
81702,奶瓶
81703,烘衣機/乾衣機
81704,菸
81705,收納櫃
81706,即飲奶茶
81707,貓零食
81708,鍋具
81709,運動鞋
81710,調理機
81711,速食麵/泡麵
81712,貓乾糧罐頭
81713,沐浴乳
81714,貓乾糧罐頭
81715,吸塵器
81716,臉部乳液
81717,智慧型手機
81718,眼影盤
81719,洗衣精
81720,洗髮精
81721,即飲奶茶
81722,快煮壺
81723,狗乾糧罐頭
81724,潤髮乳
81725,防曬
81726,桌上電腦
81727,粉底液
81728,衛生棉
81729,芳香豆
81730,筆記型電腦
81731,液晶電視
81732,護唇膏
81733,精華液
81734,濕紙巾
81735,RTD調酒
81736,洗髮精
81737,瓦斯爐(廚房用)
81738,面霜/乳霜
81739,洗衣球
81740,礦泉水
81741,電熱水瓶
81742,洗面乳
81743,防曬
81744,運動鞋
81745,面膜
81746,擴香瓶
81747,洗髮精
81748,速食麵/泡麵
81749,運動鞋
81750,即溶咖啡
81751,速食麵/泡麵
81752,香氛蠟燭
81753,吹風機
81754,微波爐
81755,運動/機能服
81756,洗髮精
81757,精華液
81758,奶瓶
81759,鍋具
81760,濾掛/耳掛咖啡
81761,豆漿/黑豆漿
81762,鍋具
81763,常溫醬包
81764,電暖器
81765,維他命B+C
81766,運動/機能服
81767,維他命D
81768,豆漿/黑豆漿
81769,沐浴乳
81770,碳酸飲料
81771,擴香瓶
81772,運動/機能服
81773,護髮乳
81774,運動鞋
81775,面霜/乳霜
81776,貓零食
81777,成人牙膏
81778,洗衣精
81779,洗面乳
81780,眼影盤
81781,貓乾糧罐頭
81782,面膜
81783,狗乾糧罐頭
81784,菸
81785,衛生紙
81786,冰箱
81787,吹風機
81788,啤酒
81789,粉底液
81790,鍋具
81791,濕紙巾
81792,狗乾糧罐頭
81793,運動鞋
81794,潤髮乳
81795,洗面乳
81796,洗面乳
81797,衛生棉
81798,沐浴乳
81799,唇釉
81800,即飲無糖茶
81801,洗衣精
81802,妝前乳/隔離霜
81803,兒童牙刷
81804,修容
81805,碳酸飲料
81806,衛生紙
81807,吹風機
81808,啤酒
81809,氣泡水
81810,香氛蠟燭
81811,礦泉水
81812,粉底液
81813,防曬
81814,洗髮精
81815,香氛蠟燭
81816,面膜
81817,廚房紙巾
81818,運動鞋
81819,滑鼠
81820,柔軟精
81821,狗乾糧罐頭
81822,精華液
81823,即飲紅茶
81824,衛生紙
81825,優格
81826,碳酸飲料
81827,洗衣精
81828,面膜
81829,沐浴乳
81830,睫毛膏
81831,菸
81832,洗衣球
81833,濕紙巾
81834,指甲油
81835,妝前乳/隔離霜
81836,即飲烏龍茶
81837,香氛機
81838,護髮乳
81839,CC霜
81840,即飲綠茶
81841,麥片穀類
81842,菸
81843,眼線筆
81844,維他命B+C
81845,沐浴乳
81846,護髮乳
81847,廚房紙巾
81848,成人牙刷
81849,運動鞋
81850,洗面乳
81851,淨水器/濾水器
81852,成人牙刷
81853,衛生紙
81854,即飲奶茶
81855,眼影刷/棒
81856,護髮乳
81857,礦泉水
81858,滑鼠
81859,運動鞋
81860,眼線膠筆
81861,即飲綠茶
81862,貓乾糧罐頭
81863,沐浴乳
81864,運動鞋
81865,洗髮精
81866,衛生棉
81867,面霜/乳霜
81868,妝前乳/隔離霜
81869,即飲奶茶
81870,速食麵/泡麵
81871,面霜/乳霜
81872,智慧型手機
81873,沐浴乳
81874,洗髮精
81875,洗髮精
81876,臉部乳液
81877,棉條
81878,棉褲/安睡褲
81879,智慧錶
81880,吸塵器
81881,兒童牙膏
81882,氣炸鍋
81883,濕紙巾
81884,速食麵/泡麵
81885,濾掛/耳掛咖啡
81886,棉褲/安睡褲
81887,狗乾糧罐頭
81888,菸
81889,麥片穀類
81890,身體乳液
81891,啞鈴/槓鈴
81892,粉底液
81893,運動鞋
81894,即飲綠茶
81895,柔軟精
81896,化妝水
81897,啤酒
81898,指甲油
81899,鍋具
81900,洗髮精
81901,啤酒
81902,眉膠筆
81903,常溫醬包
81904,常溫醬包
81905,遮瑕液
81906,運動/機能服
81907,鍵盤
81908,護髮乳
81909,洗衣精
81910,維他命飲料
81911,洗髮精
81912,精華液
81913,洗面乳
81914,洗髮精
81915,粉底液
81916,即飲奶茶
81917,運動鞋
81918,芳香豆
81919,瓦斯爐(廚房用)
81920,洗髮精
81921,濕紙巾
81922,除濕機
81923,運動鞋
81924,濕紙巾
81925,咖啡豆
81926,麥片穀類
81927,常溫醬包
81928,狗乾糧罐頭
81929,中式香腸
81930,洗衣精
81931,睫毛膏
81932,妝前乳/隔離霜
81933,保險套
81934,睫毛膏
81935,電風扇
81936,冰箱
81937,麥片穀類
81938,臉部乳液
81939,運動鞋
81940,成人奶粉
81941,身體乳液
81942,濕紙巾
81943,護手霜
81944,貓乾糧罐頭
81945,化妝水
81946,香氛蠟燭
81947,即飲無糖茶
81948,葉黃素
81949,筆記型電腦
81950,調味牛乳
81951,洗髮精
81952,成人牙刷
81953,快煮麵/乾拌麵
81954,運動/機能服
81955,即飲咖啡
81956,眉筆
81957,成人牙膏
81958,妝前乳/隔離霜
81959,妝前乳/隔離霜
81960,妝前乳/隔離霜
81961,洗衣精
81962,洗面乳
81963,碳酸飲料
81964,護髮乳
81965,面膜
81966,常溫醬包
81967,洗髮精
81968,面膜
81969,洗衣機
81970,保溫杯
81971,洗衣皂
81972,啤酒
81973,粉底液
81974,啤酒
81975,面霜/乳霜
81976,運動/機能服
81977,成人牙刷
81978,洗髮精
81979,除濕機
81980,菸
81981,兒童漱口水
81982,鮮乳
81983,濕紙巾
81984,精油
81985,濾掛/耳掛咖啡
81986,洗髮精(嬰幼童/孕婦)
81987,護唇膏
81988,粉底液
81989,人工淚液
